congress_id,page,bill_id,bill_href,title,sponsor,sponsor_party,sponsor_state,sponsor_district,n_cosponsor,same_party,same_state,same_party_state,committee,status
115,1,7386,https://www.congress.gov/bill/115th-congress/house-bill/7386?s=9&r=16,Faster Access to Federal Student Aid Act of 2018,"Walberg, Tim",R,MI,7,1,0,0,0,House - Ways and Means; Education and the Workforce,Introduced
115,1,7385,https://www.congress.gov/bill/115th-congress/house-bill/7385?s=9&r=17,Disaster Housing Assistance Program Accountability Act,"Titus, Dina",D,NV,1,1,1,0,0,House - Transportation and Infrastructure,Introduced
115,1,7384,https://www.congress.gov/bill/115th-congress/house-bill/7384?s=9&r=18,UIGHUR Act of 2018,"Sherman, Brad",D,CA,30,4,2,0,0,House - Foreign Affairs; Oversight and Government Reform; Judiciary,Introduced
115,1,7383,https://www.congress.gov/bill/115th-congress/house-bill/7383?s=9&r=19,"Too Big To Fail, Too Big To Exist Act","Sherman, Brad",D,CA,30,0,0,0,0,House - Financial Services,Introduced
115,1,7382,https://www.congress.gov/bill/115th-congress/house-bill/7382?s=9&r=20,Fannie Mae and Freddie Mac Lobbying Regulation Act of 2018,"Royce, Edward R.",R,CA,39,1,0,0,0,House - Financial Services,Introduced
115,1,7381,https://www.congress.gov/bill/115th-congress/house-bill/7381?s=9&r=21,Protect our Girls Act of 2018,"Perry, Scott",R,PA,4,0,0,0,0,House - Judiciary,Introduced
115,1,7380,https://www.congress.gov/bill/115th-congress/house-bill/7380?s=9&r=22,Post-Disaster Assistance Online Accountability Act,"Meadows, Mark",R,NC,11,0,0,0,0,House - Transportation and Infrastructure; Small Business; Financial Services,Introduced
115,1,7379,https://www.congress.gov/bill/115th-congress/house-bill/7379?s=9&r=23,American Agriculture First Act,"Meadows, Mark",R,NC,11,0,0,0,0,House - Agriculture,Introduced
115,1,7378,https://www.congress.gov/bill/115th-congress/house-bill/7378?s=9&r=24,Guidance Clarity Act of 2018,"Luetkemeyer, Blaine",R,MO,3,6,6,3,3,House - Oversight and Government Reform,Introduced
115,1,7377,https://www.congress.gov/bill/115th-congress/house-bill/7377?s=9&r=25,Children of Fallen Servicemembers AMT Relief Act,"Larsen, Rick",D,WA,2,0,0,0,0,House - Ways and Means,Introduced
115,1,7376,https://www.congress.gov/bill/115th-congress/house-bill/7376?s=9&r=26,The Earning Experience Act of 2018,"Kilmer, Derek",D,WA,6,1,1,0,0,House - Education and the Workforce,Introduced
115,1,7375,https://www.congress.gov/bill/115th-congress/house-bill/7375?s=9&r=27,SHELTER Act of 2018,"Jones, Brenda",D,MI,13,1,1,1,1,House - Ways and Means; Natural Resources; Financial Services; Budget,Introduced
115,1,7374,https://www.congress.gov/bill/115th-congress/house-bill/7374?s=9&r=28,Minimum Wage Fairness Act of 2018,"Jones, Brenda",D,MI,13,1,1,1,1,House - Education and the Workforce; Oversight and Government Reform; Financial Services,Introduced
115,1,7373,https://www.congress.gov/bill/115th-congress/house-bill/7373?s=9&r=29,To amend the Internal Revenue Code of 1986 to provide an exemption from FIRPTA for interests held by certain foreign insurance companies.,"Holding, George",R,NC,2,0,0,0,0,House - Ways and Means,Introduced
115,1,7372,https://www.congress.gov/bill/115th-congress/house-bill/7372?s=9&r=30,Protect SNAP Act,"DeLauro, Rosa L.",D,CT,3,5,5,0,0,House - Agriculture,Introduced
115,1,7371,https://www.congress.gov/bill/115th-congress/house-bill/7371?s=9&r=31,"To provide that the Social Security Administration pay fees associated with obtaining a birth certificate or State identification card for purposes of obtaining a replacement social security card for certain victims of domestic violence, and for other purposes.","Crist, Charlie",D,FL,13,0,0,0,0,House - Ways and Means,Introduced
115,1,7370,https://www.congress.gov/bill/115th-congress/house-bill/7370?s=9&r=32,Spam Calls Task Force Act of 2018,"Crist, Charlie",D,FL,13,1,0,0,0,House - Energy and Commerce,Introduced
115,1,7369,https://www.congress.gov/bill/115th-congress/house-bill/7369?s=9&r=33,DEA Notification Act of 2018,"Bilirakis, Gus M.",R,FL,12,1,0,0,0,House - Energy and Commerce; Ways and Means; Judiciary,Introduced
115,1,7368,https://www.congress.gov/bill/115th-congress/house-bill/7368?s=9&r=34,Federal Employee Retroactive Pay Fairness Act,"Beyer, Donald S., Jr.",D,VA,8,77,70,5,3,House - Oversight and Government Reform,Introduced
115,1,7367,https://www.congress.gov/bill/115th-congress/house-bill/7367?s=9&r=35,"To designate a peak in the State of Washington as ""Mount Cleator"".","Beyer, Donald S., Jr.",D,VA,8,1,0,0,0,House - Natural Resources,Introduced
115,1,7366,https://www.congress.gov/bill/115th-congress/house-bill/7366?s=9&r=36,RAMP Act,"Issa, Darrell E.",R,CA,49,0,0,0,0,House - Judiciary,Introduced
115,1,7365,https://www.congress.gov/bill/115th-congress/house-bill/7365?s=9&r=37,"To require the Federal Communications Commission to approve or deny a license transfer application within 180 days of submission, and for other purposes.","Flores, Bill",R,TX,17,2,2,0,0,House - Energy and Commerce,Introduced
115,1,7364,https://www.congress.gov/bill/115th-congress/house-bill/7364?s=9&r=38,Financial Protection for Our Military Families Act,"Barr, Andy",R,KY,6,0,0,0,0,House - Financial Services; Armed Services,Introduced
115,1,7363,https://www.congress.gov/bill/115th-congress/house-bill/7363?s=9&r=39,Biased Algorithm Deterrence Act of 2018,"Gohmert, Louie",R,TX,1,0,0,0,0,House - Energy and Commerce,Introduced
115,1,7362,https://www.congress.gov/bill/115th-congress/house-bill/7362?s=9&r=40,Pay our Doctors Act of 2018,"Mullin, Markwayne",R,OK,2,2,2,1,1,House - Appropriations,Introduced
115,1,7361,https://www.congress.gov/bill/115th-congress/house-bill/7361?s=9&r=41,To amend the Internal Revenue Code of 1986 to allow exclusion of gain or loss on like-kind exchanges of virtual currency.,"Budd, Ted",R,NC,13,0,0,0,0,House - Ways and Means,Introduced
115,1,7360,https://www.congress.gov/bill/115th-congress/house-bill/7360?s=9&r=42,Shut Down Child Prison Camps Act,"Chu, Judy",D,CA,27,1,1,0,0,House - Judiciary,Introduced
115,1,7359,https://www.congress.gov/bill/115th-congress/house-bill/7359?s=9&r=43,Voter Information and Access Act of 2018,"Moore, Gwen",D,WI,4,3,3,0,0,House - Judiciary,Introduced
115,1,7358,https://www.congress.gov/bill/115th-congress/house-bill/7358?s=9&r=44,Tax Fairness for Americans Abroad Act of 2018,"Holding, George",R,NC,2,0,0,0,0,House - Ways and Means,Introduced
115,1,7357,https://www.congress.gov/bill/115th-congress/house-bill/7357?s=9&r=45,Automated Mobility Act of 2018,"Lipinski, Daniel",D,IL,3,0,0,0,0,"House - Transportation and Infrastructure; Energy and Commerce; Education and the Workforce; Financial Services; Science, Space, and Technology",Introduced
115,1,7356,https://www.congress.gov/bill/115th-congress/house-bill/7356?s=9&r=46,Token Taxonomy Act,"Davidson, Warren",R,OH,8,1,0,0,0,House - Financial Services; Ways and Means,Introduced
115,1,7355,https://www.congress.gov/bill/115th-congress/house-bill/7355?s=9&r=47,PRRADA,"Velazquez, Nydia M.",D,NY,7,4,1,0,0,House - Judiciary,Introduced
115,1,7354,https://www.congress.gov/bill/115th-congress/house-bill/7354?s=9&r=48,Small Business Lending Fairness Act,"Velazquez, Nydia M.",D,NY,7,3,1,0,0,House - Financial Services,Introduced
115,1,7353,https://www.congress.gov/bill/115th-congress/house-bill/7353?s=9&r=49,Training Highly Skilled Americans Act of 2018,"Titus, Dina",D,NV,1,0,0,0,0,"House - Education and the Workforce; Judiciary; Science, Space, and Technology",Introduced
115,1,7352,https://www.congress.gov/bill/115th-congress/house-bill/7352?s=9&r=50,Performance-Based Building Act of 2018,"Shuster, Bill",R,PA,9,0,0,0,0,House - Transportation and Infrastructure; Veterans' Affairs,Introduced
115,1,7351,https://www.congress.gov/bill/115th-congress/house-bill/7351?s=9&r=51,Nuclear Cooperation Agreements Reform Act of 2018,"Sherman, Brad",D,CA,30,1,0,0,0,House - Foreign Affairs; Rules,Introduced
115,1,7350,https://www.congress.gov/bill/115th-congress/house-bill/7350?s=9&r=52,No Nuclear Weapons for Saudi Arabia Act of 2018,"Sherman, Brad",D,CA,30,12,9,0,0,House - Foreign Affairs,Introduced
115,1,7349,https://www.congress.gov/bill/115th-congress/house-bill/7349?s=9&r=53,Savings Account for Every American Act of 2018,"Sessions, Pete",R,TX,32,0,0,0,0,House - Ways and Means; Oversight and Government Reform,Introduced
115,1,7348,https://www.congress.gov/bill/115th-congress/house-bill/7348?s=9&r=54,Affordable Drug Manufacturing Act of 2018,"Schakowsky, Janice D.",D,IL,9,0,0,0,0,House - Energy and Commerce,Introduced
115,1,7347,https://www.congress.gov/bill/115th-congress/house-bill/7347?s=9&r=55,USE IT Act,"Peters, Scott H.",D,CA,52,3,2,0,0,"House - Energy and Commerce; Science, Space, and Technology; Natural Resources; Transportation and Infrastructure; Ways and Means",Introduced
115,1,7346,https://www.congress.gov/bill/115th-congress/house-bill/7346?s=9&r=56,Low-Wage Federal Contractor Employee Back Pay Act of 2018,"Norton, Eleanor Holmes",D,DC,At Large,0,0,0,0,House - Oversight and Government Reform,Introduced
115,1,7345,https://www.congress.gov/bill/115th-congress/house-bill/7345?s=9&r=57,National Commission to Combat Workplace Sexual Harassment Act,"Norton, Eleanor Holmes",D,DC,At Large,0,0,0,0,House - Education and the Workforce,Introduced
115,1,7344,https://www.congress.gov/bill/115th-congress/house-bill/7344?s=9&r=58,To reauthorize tuition assistance programs under the District of Columbia College Access Act of 1999.,"Meadows, Mark",R,NC,11,0,0,0,0,House - Oversight and Government Reform,Introduced
115,1,7343,https://www.congress.gov/bill/115th-congress/house-bill/7343?s=9&r=59,"To require the Federal Communications Commission and the Federal Trade Commission to jointly establish a robocaller bounty pilot program, and for other purposes.","Graves, Garret",R,LA,6,1,0,0,0,House - Energy and Commerce,Introduced
115,1,7342,https://www.congress.gov/bill/115th-congress/house-bill/7342?s=9&r=60,Stop Subsidizing Childhood Obesity Act,"DeLauro, Rosa L.",D,CT,3,0,0,0,0,House - Ways and Means; Education and the Workforce,Introduced
115,1,7341,https://www.congress.gov/bill/115th-congress/house-bill/7341?s=9&r=61,SWEET Act,"DeLauro, Rosa L.",D,CT,3,0,0,0,0,House - Ways and Means; Energy and Commerce,Introduced
115,1,7340,https://www.congress.gov/bill/115th-congress/house-bill/7340?s=9&r=62,Medicare Advantage Bill of Rights Act of 2018,"DeLauro, Rosa L.",D,CT,3,0,0,0,0,House - Ways and Means; Energy and Commerce,Introduced
115,1,7339,https://www.congress.gov/bill/115th-congress/house-bill/7339?s=9&r=63,Medicare for America Act of 2018,"DeLauro, Rosa L.",D,CT,3,1,1,0,0,House - Ways and Means; Energy and Commerce; Education and the Workforce; Natural Resources; Judiciary,Introduced
115,1,7338,https://www.congress.gov/bill/115th-congress/house-bill/7338?s=9&r=64,Safe Food Act of 2018,"DeLauro, Rosa L.",D,CT,3,0,0,0,0,House - Energy and Commerce; Agriculture,Introduced
115,1,7337,https://www.congress.gov/bill/115th-congress/house-bill/7337?s=9&r=65,Stop Tobacco Sales to Youth Act of 2018,"DeLauro, Rosa L.",D,CT,3,4,4,0,0,House - Judiciary,Introduced
115,1,7336,https://www.congress.gov/bill/115th-congress/house-bill/7336?s=9&r=66,Pathogen Reduction and Testing Reform Act of 2018,"DeLauro, Rosa L.",D,CT,3,0,0,0,0,House - Agriculture,Introduced
115,1,7335,https://www.congress.gov/bill/115th-congress/house-bill/7335?s=9&r=67,Fairness and Opportunities for Married Households With Student Loans Act,"Davis, Danny K.",D,IL,7,0,0,0,0,House - Ways and Means,Introduced
115,1,7334,https://www.congress.gov/bill/115th-congress/house-bill/7334?s=9&r=68,Sunset Inefficient and Unaccountable Government Act,"Byrne, Bradley",R,AL,1,0,0,0,0,House - Oversight and Government Reform,Introduced
115,1,7333,https://www.congress.gov/bill/115th-congress/house-bill/7333?s=9&r=69,FEMA Modernization Act of 2018,"Jackson Lee, Sheila",D,TX,18,3,3,0,0,House - Transportation and Infrastructure; Small Business; Energy and Commerce; Education and the Workforce; Judiciary; Financial Services; Homeland Security,Introduced
115,1,7332,https://www.congress.gov/bill/115th-congress/house-bill/7332?s=9&r=70,Protect American Taxpayers and Secure Border Act,"Jackson Lee, Sheila",D,TX,18,4,4,1,1,House - Judiciary; Homeland Security,Introduced
115,1,7331,https://www.congress.gov/bill/115th-congress/house-bill/7331?s=9&r=71,"To designate the facility of the United States Postal Service located at 11158 Highway 146 North in Hardin, Texas, as the ""Lucas Lowe Post Office"".","Babin, Brian",R,TX,36,29,22,24,17,House - Oversight and Government Reform,Introduced
115,1,7330,https://www.congress.gov/bill/115th-congress/house-bill/7330?s=9&r=72,Agriculture Research Integrity Act of 2018,"Pingree, Chellie",D,ME,1,9,9,0,0,House - Agriculture,Introduced
115,1,7329,https://www.congress.gov/bill/115th-congress/house-bill/7329?s=9&r=73,"To make technical corrections to provisions of law enacted by the Frank LoBiondo Coast Guard Authorization Act of 2018, and for other purposes.","Shuster, Bill",R,PA,9,0,0,0,0,House - Transportation and Infrastructure,Passed House
115,1,7328,https://www.congress.gov/bill/115th-congress/house-bill/7328?s=9&r=74,Pandemic and All-Hazards Preparedness and Advancing Innovation Act of 2018,"Brooks, Susan W.",R,IN,5,5,2,0,0,House - Energy and Commerce; Veterans' Affairs; Judiciary; Homeland Security,Passed House
115,1,7327,https://www.congress.gov/bill/115th-congress/house-bill/7327?s=9&r=75,"An act to require the Secretary of Homeland Security to establish a security vulnerability disclosure policy, to establish a bug bounty program for the Department of Homeland Security, to amend title 41, United States Code, to provide for Federal acquisition supply chain security, and for other purposes","Hurd, Will",R,TX,23,5,2,2,1,House - Oversight and Government Reform; Homeland Security,Became Law
115,1,7326,https://www.congress.gov/bill/115th-congress/house-bill/7326?s=9&r=76,Effective Prosecution of Possession of Biological Toxins and Agents Act of 2018,"Ratcliffe, John",R,TX,4,1,0,0,0,House - Judiciary,Introduced
115,1,7325,https://www.congress.gov/bill/115th-congress/house-bill/7325?s=9&r=77,Border Bonds for America Act of 2018,"Palazzo, Steven M.",R,MS,4,2,2,0,0,House - Ways and Means; Homeland Security,Introduced
115,1,7324,https://www.congress.gov/bill/115th-congress/house-bill/7324?s=9&r=78,Preserving Access to Orphan Drugs Act of 2018,"Kelly, Mike",R,PA,3,0,0,0,0,House - Ways and Means; Energy and Commerce,Introduced
115,1,7323,https://www.congress.gov/bill/115th-congress/house-bill/7323?s=9&r=79,Independent and Community Bank Shareholders Protection Act,"Jenkins, Lynn",R,KS,2,0,0,0,0,House - Financial Services,Introduced
115,1,7322,https://www.congress.gov/bill/115th-congress/house-bill/7322?s=9&r=80,To amend the Robert T. Stafford Disaster Relief and Emergency Assistance Act to ensure that unmet needs after a major disaster are met.,"Graves, Garret",R,LA,6,1,0,0,0,House - Transportation and Infrastructure,Introduced
115,1,7321,https://www.congress.gov/bill/115th-congress/house-bill/7321?s=9&r=81,Blocking Iran Illicit Finance Act,"Gallagher, Mike",R,WI,8,6,6,0,0,House - Foreign Affairs; Financial Services; Judiciary; Ways and Means; Oversight and Government Reform,Introduced
115,1,7320,https://www.congress.gov/bill/115th-congress/house-bill/7320?s=9&r=82,Trauma-Informed Schools Act of 2018,"Clark, Katherine M.",D,MA,5,12,12,3,3,House - Education and the Workforce,Introduced
115,1,7319,https://www.congress.gov/bill/115th-congress/house-bill/7319?s=9&r=83,"An act to amend the Federal Assets Sale and Transfer Act of 2016 to provide flexibility with respect to the leaseback of certain Federal real property, and for other purposes","Barletta, Lou",R,PA,11,1,1,0,0,House - Transportation and Infrastructure,Became Law
115,1,7318,https://www.congress.gov/bill/115th-congress/house-bill/7318?s=9&r=84,"An act to amend the Federal Assets Sale and Transfer Act of 2016 to ensure that the Public Buildings Reform Board has adequate time to carry out the responsibilities of the Board, and for other purposes","Barletta, Lou",R,PA,11,1,1,0,0,House - Transportation and Infrastructure,Became Law
115,1,7317,https://www.congress.gov/bill/115th-congress/house-bill/7317?s=9&r=85,Performance-based Building Act of 2018,"Shuster, Bill",R,PA,9,0,0,0,0,House - Veterans' Affairs; Transportation and Infrastructure,Introduced
115,1,7316,https://www.congress.gov/bill/115th-congress/house-bill/7316?s=9&r=86,"To make technical corrections to provisions of law enacted by the Frank LoBiondo Coast Guard Authorization Act of 2018, and for other purposes.","Shuster, Bill",R,PA,9,0,0,0,0,House - Transportation and Infrastructure,Introduced
115,1,7315,https://www.congress.gov/bill/115th-congress/house-bill/7315?s=9&r=87,Protecting American Communities from Wildfire Act,"Westerman, Bruce",R,AR,4,4,4,0,0,House - Natural Resources; Agriculture,Introduced
115,1,7314,https://www.congress.gov/bill/115th-congress/house-bill/7314?s=9&r=88,Guatemala Rule of Law Accountability Act,"Torres, Norma J.",D,CA,35,0,0,0,0,House - Foreign Affairs; Judiciary,Introduced
115,1,7313,https://www.congress.gov/bill/115th-congress/house-bill/7313?s=9&r=89,Advancing Grid Storage Act of 2018,"Takano, Mark",D,CA,41,1,0,0,0,"House - Energy and Commerce; Science, Space, and Technology",Introduced
115,1,7312,https://www.congress.gov/bill/115th-congress/house-bill/7312?s=9&r=90,Battery Storage Innovation Act,"Takano, Mark",D,CA,41,1,0,0,0,"House - Energy and Commerce; Science, Space, and Technology",Introduced
115,1,7311,https://www.congress.gov/bill/115th-congress/house-bill/7311?s=9&r=91,S.T.O.R.A.G.E. Act,"Takano, Mark",D,CA,41,1,0,0,0,"House - Energy and Commerce; Science, Space, and Technology",Introduced
115,1,7310,https://www.congress.gov/bill/115th-congress/house-bill/7310?s=9&r=92,"To amend the Omnibus Crime Control and Safe Streets Act of 1968 to authorize the Attorney General to make grants to States and units of local government to deploy and implement gunfire detection and location technology, and for other purposes.","Sensenbrenner, F. James, Jr.",R,WI,5,1,0,0,0,House - Judiciary,Introduced
115,1,7309,https://www.congress.gov/bill/115th-congress/house-bill/7309?s=9&r=93,"To authorize the Every Word We Utter Monument to establish a commemorative work in the District of Columbia and its environs, and for other purposes.","Polis, Jared",D,CO,2,3,2,3,2,House - Natural Resources,Introduced
115,1,7308,https://www.congress.gov/bill/115th-congress/house-bill/7308?s=9&r=94,Increased Transparency in 501(c)(4) Organizations Act of 2018,"Norton, Eleanor Holmes",D,DC,At Large,0,0,0,0,House - Ways and Means,Introduced
115,1,7307,https://www.congress.gov/bill/115th-congress/house-bill/7307?s=9&r=95,Ronald V. Dellums Memorial Fellowship for Women of Color in STEAM and National Security Act,"Lee, Barbara",D,CA,13,4,4,0,0,House - Education and the Workforce; Armed Services,Introduced
115,1,7306,https://www.congress.gov/bill/115th-congress/house-bill/7306?s=9&r=96,Democracy Dollars Act,"Khanna, Ro",D,CA,17,0,0,0,0,House - House Administration; Ways and Means,Introduced
115,1,7305,https://www.congress.gov/bill/115th-congress/house-bill/7305?s=9&r=97,Choices for Increased Mobility Act of 2018,"Johnson, Sam",R,TX,3,1,1,0,0,House - Energy and Commerce; Ways and Means,Introduced
115,1,7304,https://www.congress.gov/bill/115th-congress/house-bill/7304?s=9&r=98,"To authorize the Secretary of the Treasury to issue Border Wall Bonds, and for other purposes.","Harris, Andy",R,MD,1,4,4,0,0,House - Ways and Means,Introduced
115,1,7303,https://www.congress.gov/bill/115th-congress/house-bill/7303?s=9&r=99,Protecting Financial Aid for Students and Taxpayers Act,"Grijalva, Raúl M.",D,AZ,3,0,0,0,0,House - Education and the Workforce,Introduced
115,1,7302,https://www.congress.gov/bill/115th-congress/house-bill/7302?s=9&r=100,PRIDE Act,"Grijalva, Raúl M.",D,AZ,3,0,0,0,0,House - Education and the Workforce,Introduced
115,10,6501,https://www.congress.gov/bill/115th-congress/house-bill/6501?s=9&r=901,WISE Government Act,"Foster, Bill",D,IL,11,9,9,1,1,House - Oversight and Government Reform,Introduced
115,10,6500,https://www.congress.gov/bill/115th-congress/house-bill/6500?s=9&r=902,VET-2-FARM Act of 2018,"Walz, Timothy J.",D,MN,1,17,14,0,0,House - Agriculture,Introduced
115,10,6499,https://www.congress.gov/bill/115th-congress/house-bill/6499?s=9&r=903,Homeowners Disaster Preparation Act of 2018,"Torres, Norma J.",D,CA,35,1,0,0,0,House - Small Business,Introduced
115,10,6498,https://www.congress.gov/bill/115th-congress/house-bill/6498?s=9&r=904,Youth Mental Health Services Act of 2018,"Roe, David P.",R,TN,1,1,0,0,0,House - Education and the Workforce,Introduced
115,10,6497,https://www.congress.gov/bill/115th-congress/house-bill/6497?s=9&r=905,Train Coverings for Community Safety Act,"Meng, Grace",D,NY,6,0,0,0,0,House - Transportation and Infrastructure,Introduced
115,10,6496,https://www.congress.gov/bill/115th-congress/house-bill/6496?s=9&r=906,Continuing Coverage for Preexisting Conditions Act of 2018,"Joyce, David P.",R,OH,14,1,1,1,1,House - Energy and Commerce,Introduced
115,10,6495,https://www.congress.gov/bill/115th-congress/house-bill/6495?s=9&r=907,Marijuana Data Collection Act,"Gabbard, Tulsi",D,HI,2,34,27,1,1,House - Energy and Commerce; Judiciary; Education and the Workforce,Introduced
115,10,6494,https://www.congress.gov/bill/115th-congress/house-bill/6494?s=9&r=908,SECURE Our Democracy Act,"Engel, Eliot L.",D,NY,16,1,1,0,0,House - Foreign Affairs; Judiciary; Financial Services; Rules,Introduced
115,10,6493,https://www.congress.gov/bill/115th-congress/house-bill/6493?s=9&r=909,The Metropolitan Planning Enhancement Act,"DeSaulnier, Mark",D,CA,11,0,0,0,0,House - Transportation and Infrastructure,Introduced
115,10,6492,https://www.congress.gov/bill/115th-congress/house-bill/6492?s=9&r=910,Colorado Wilderness Act of 2018,"DeGette, Diana",D,CO,1,0,0,0,0,House - Natural Resources,Introduced
115,10,6491,https://www.congress.gov/bill/115th-congress/house-bill/6491?s=9&r=911,Using Data to Prevent Opioid Diversion Act of 2018,"Castor, Kathy",D,FL,14,1,0,0,0,House - Energy and Commerce; Judiciary,Introduced
115,10,6490,https://www.congress.gov/bill/115th-congress/house-bill/6490?s=9&r=912,Law Enforcement Retirement Enhancement Act,"Carter, Earl L. ""Buddy""",R,GA,1,5,3,0,0,House - House Administration; Oversight and Government Reform,Introduced
115,10,6489,https://www.congress.gov/bill/115th-congress/house-bill/6489?s=9&r=913,Safe LPG Storage Act of 2018,"Barragan, Nanette Diaz",D,CA,44,0,0,0,0,House - Transportation and Infrastructure; Energy and Commerce,Introduced
115,10,6488,https://www.congress.gov/bill/115th-congress/house-bill/6488?s=9&r=914,SAVE Act,"Barton, Joe",R,TX,6,1,0,0,0,House - Energy and Commerce; Ways and Means,Introduced
115,10,6487,https://www.congress.gov/bill/115th-congress/house-bill/6487?s=9&r=915,Land Grant and Acequia Traditional Use Recognition and Consultation Act,"Lujan, Ben Ray",D,NM,3,1,1,1,1,House - Natural Resources,Introduced
115,10,6486,https://www.congress.gov/bill/115th-congress/house-bill/6486?s=9&r=916,Workforce Development Through Post-Graduation Scholarships Act of 2018,"LaHood, Darin",R,IL,18,2,1,0,0,House - Ways and Means,Introduced
115,10,6485,https://www.congress.gov/bill/115th-congress/house-bill/6485?s=9&r=917,Job Opportunities for All Act,"Khanna, Ro",D,CA,17,11,11,0,0,House - Education and the Workforce,Introduced
115,10,6484,https://www.congress.gov/bill/115th-congress/house-bill/6484?s=9&r=918,Devil's Staircase Wilderness Act of 2018,"DeFazio, Peter A.",D,OR,4,3,3,3,3,House - Natural Resources,Introduced
115,10,6483,https://www.congress.gov/bill/115th-congress/house-bill/6483?s=9&r=919,Trade Assistance for Farmers Act of 2018,"Blunt Rochester, Lisa",D,DE,At Large,1,1,0,0,House - Ways and Means,Introduced
115,10,6482,https://www.congress.gov/bill/115th-congress/house-bill/6482?s=9&r=920,Eliminating Foreign Intervention in Elections Act,"Duncan, Jeff",R,SC,3,18,18,3,3,House - Oversight and Government Reform,Introduced
115,10,6481,https://www.congress.gov/bill/115th-congress/house-bill/6481?s=9&r=921,National Public Health Act of 2018,"DeSaulnier, Mark",D,CA,11,0,0,0,0,House - Energy and Commerce,Introduced
115,10,6480,https://www.congress.gov/bill/115th-congress/house-bill/6480?s=9&r=922,Guam Temporary Workforce Act,"Bordallo, Madeleine Z.",D,GU,At Large,0,0,0,0,House - Judiciary,Introduced
115,10,6479,https://www.congress.gov/bill/115th-congress/house-bill/6479?s=9&r=923,Stop Junk Health Plans Act of 2018,"Ruiz, Raul",D,CA,36,0,0,0,0,House - Energy and Commerce,Introduced
