congress_id,page,bill_id,bill_href,title,sponsor,sponsor_party,sponsor_state,sponsor_district,n_cosponsor,same_party,same_state,same_party_state,committee,status
112,1,6664,https://www.congress.gov/bill/112th-congress/house-bill/6664?s=9&r=66,"To direct the Secretary of Agriculture to convey to the State of California all right, title, and interest of the United States in and to certain National Forest System land to facilitate the relocation of the South Operations Coordination Center, and for other purposes.","Calvert, Ken",R,CA,44,0,0,0,0,House - Natural Resources,Introduced
112,1,6663,https://www.congress.gov/bill/112th-congress/house-bill/6663?s=9&r=67,To permanently extend the 2001 and 2003 tax cuts.,"Brooks, Mo",R,AL,5,0,0,0,0,House - Ways and Means,Introduced
112,1,6662,https://www.congress.gov/bill/112th-congress/house-bill/6662?s=9&r=68,"To direct the Secretary of the Treasury to establish a pilot program to study alternatives to the current system of taxing motor vehicle fuels, including systems based on the number of miles traveled by each vehicle.","Blumenauer, Earl",D,OR,3,0,0,0,0,"House - Ways and Means; Transportation and Infrastructure; Energy and Commerce; Science, Space, and Technology",Introduced
112,1,6661,https://www.congress.gov/bill/112th-congress/house-bill/6661?s=9&r=69,"To designate the facility of the United States Postal Service located at 14 Red River Avenue North in Cold Spring, Minnesota, as the ""Officer Tommy Decker Memorial Post Office"".","Bachmann, Michele",R,MN,6,7,3,7,3,House - Oversight and Government Reform,Introduced
112,1,6660,https://www.congress.gov/bill/112th-congress/house-bill/6660?s=9&r=70,Personal Holding Company Tax Parity and Reinvestment Act,"Reichert, David G.",R,WA,8,8,3,5,1,House - Ways and Means,Introduced
112,1,6659,https://www.congress.gov/bill/112th-congress/house-bill/6659?s=9&r=71,Urban Recovery and Growth Act,"Clarke, Hansen",D,MI,13,6,6,1,1,House - Ways and Means,Introduced
112,1,6658,https://www.congress.gov/bill/112th-congress/house-bill/6658?s=9&r=72,Urban Competitiveness Act,"Clarke, Hansen",D,MI,13,6,4,0,0,House - Ways and Means,Introduced
112,1,6657,https://www.congress.gov/bill/112th-congress/house-bill/6657?s=9&r=73,Egypt Accountability and Democracy Promotion Act,"Ros-Lehtinen, Ileana",R,FL,18,0,0,0,0,House - Foreign Affairs,Introduced
112,1,6656,https://www.congress.gov/bill/112th-congress/house-bill/6656?s=9&r=74,Customs Enhanced Enforcement and Trade Facilitation Act of 2012,"McDermott, Jim",D,WA,7,1,1,0,0,House - Ways and Means; Homeland Security; Budget,Introduced
112,1,6655,https://www.congress.gov/bill/112th-congress/house-bill/6655?s=9&r=75,Protect our Kids Act of 2012,"Doggett, Lloyd",D,TX,25,17,9,1,0,"House - Ways and Means | Senate - Health, Education, Labor, and Pensions; Finance",Became Law
112,1,6654,https://www.congress.gov/bill/112th-congress/house-bill/6654?s=9&r=76,Foreign Counterfeit Merchandise Prevention Act,"Poe, Ted",R,TX,2,6,3,1,1,House - Judiciary,Introduced
112,1,6653,https://www.congress.gov/bill/112th-congress/house-bill/6653?s=9&r=77,Independent Contractor Tax Fairness and Simplification Act of 2012,"Paulsen, Erik",R,MN,3,0,0,0,0,House - Ways and Means,Introduced
112,1,6652,https://www.congress.gov/bill/112th-congress/house-bill/6652?s=9&r=78,MUSIC Act,"Nadler, Jerrold",D,NY,8,0,0,0,0,House - Foreign Affairs,Introduced
112,1,6651,https://www.congress.gov/bill/112th-congress/house-bill/6651?s=9&r=79,Securing our Borders and our Data Act of 2011,"Engel, Eliot L.",D,NY,17,0,0,0,0,House - Judiciary; Homeland Security,Introduced
112,1,6650,https://www.congress.gov/bill/112th-congress/house-bill/6650?s=9&r=80,"To amend title 39, United States Code, to allow the United States Postal Service to provide nonpostal services, and for other purposes.","Burton, Dan",R,IN,5,0,0,0,0,House - Oversight and Government Reform,Introduced
112,1,6649,https://www.congress.gov/bill/112th-congress/house-bill/6649?s=9&r=81,Naval Vessels Transfer Act of 2012,"Ros-Lehtinen, Ileana",R,FL,18,1,0,0,0,House - Foreign Affairs,Passed House
112,1,6648,https://www.congress.gov/bill/112th-congress/house-bill/6648?s=9&r=82,POCAG Act,"Kucinich, Dennis J.",D,OH,10,0,0,0,0,House - Oversight and Government Reform,Introduced
112,1,6647,https://www.congress.gov/bill/112th-congress/house-bill/6647?s=9&r=83,To rename section 219(c) of the Internal Revenue Code of 1986 as the Kay Bailey Hutchison Spousal IRA.,"Johnson, Sam",R,TX,3,2,2,2,2,House - Ways and Means,Introduced
112,1,6646,https://www.congress.gov/bill/112th-congress/house-bill/6646?s=9&r=84,To prohibit United States assistance to the country of Egypt.,"Buchanan, Vern",R,FL,13,18,18,6,6,House - Foreign Affairs,Introduced
112,1,6645,https://www.congress.gov/bill/112th-congress/house-bill/6645?s=9&r=85,Save and Strengthen Medicare Act of 2012,"Herger, Wally",R,CA,2,0,0,0,0,House - Ways and Means; Energy and Commerce; Rules,Introduced
112,1,6644,https://www.congress.gov/bill/112th-congress/house-bill/6644?s=9&r=86,Global Partnerships Act of 2012,"Berman, Howard L.",D,CA,28,1,1,0,0,House - Foreign Affairs; Ways and Means; Oversight and Government Reform; Armed Services; Rules,Introduced
112,1,6643,https://www.congress.gov/bill/112th-congress/house-bill/6643?s=9&r=87,Ending Fiscal Cliffs Act of 2012,"Fattah, Chaka",D,PA,2,0,0,0,0,House - Ways and Means,Introduced
112,1,6642,https://www.congress.gov/bill/112th-congress/house-bill/6642?s=9&r=88,Customs Trade Facilitation and Enforcement Act of 2012,"Brady, Kevin",R,TX,8,0,0,0,0,House - Ways and Means; Homeland Security; Budget,Introduced
112,1,6641,https://www.congress.gov/bill/112th-congress/house-bill/6641?s=9&r=89,"To authorize the Secretary of Transportation to establish a pilot program to study the benefits of using hair specimens for preemployment controlled substances tests of commercial motor vehicle operators, and for other purposes.","Ribble, Reid J.",R,WI,8,1,1,0,0,House - Transportation and Infrastructure,Introduced
112,1,6640,https://www.congress.gov/bill/112th-congress/house-bill/6640?s=9&r=90,"To authorize a land exchange involving the acquisition of private land adjacent to the Cibola National Wildlife Refuge in Arizona for inclusion in the refuge in exchange for certain Bureau of Land Management lands in Riverside County, California, and for other purposes.","Grijalva, Raúl M.",D,AZ,7,1,0,1,0,House - Natural Resources,Introduced
112,1,6639,https://www.congress.gov/bill/112th-congress/house-bill/6639?s=9&r=91,To amend the Wildfire Suppressing Aircraft Transfer Act of 1996 to facilitate inter-agency agreements with the Air National Guard and the Air Force Reserve to secure Defense Support to Civil Authority (DSCA) missions in the initial airborne response to fighting wildfires.,"Gallegly, Elton",R,CA,24,0,0,0,0,House - Oversight and Government Reform; Armed Services,Introduced
112,1,6638,https://www.congress.gov/bill/112th-congress/house-bill/6638?s=9&r=92,S.A.F.E. Compounded Drugs Act of 2012,"DeLauro, Rosa L.",D,CT,3,1,1,0,0,House - Energy and Commerce,Introduced
112,1,6637,https://www.congress.gov/bill/112th-congress/house-bill/6637?s=9&r=93,Money Remittances Improvement Act of 2012,"Ellison, Keith",D,MN,5,1,0,1,0,House - Financial Services,Introduced
112,1,6636,https://www.congress.gov/bill/112th-congress/house-bill/6636?s=9&r=94,"To designate the facility of the United States Postal Service located at 3031 Veterans Road West in Staten Island, New York, as the ""Leonard Montalto Post Office Building"".","Grimm, Michael G.",R,NY,13,23,7,23,7,House - Oversight and Government Reform,Introduced
112,1,6635,https://www.congress.gov/bill/112th-congress/house-bill/6635?s=9&r=95,TRICARE Protection Act,"Walden, Greg",R,OR,2,2,1,1,0,House - Armed Services,Introduced
112,1,6634,https://www.congress.gov/bill/112th-congress/house-bill/6634?s=9&r=96,To change the effective date for the Internet publication of certain financial disclosure forms.,"Cantor, Eric",R,VA,7,0,0,0,0,House - Oversight and Government Reform; House Administration,Became Law
112,1,6633,https://www.congress.gov/bill/112th-congress/house-bill/6633?s=9&r=97,"To designate the United States courthouse located at 101 East Pecan Street in Sherman, Texas, as the ""Paul Brown United States Courthouse"".","Hall, Ralph M.",R,TX,4,10,10,10,10,House - Transportation and Infrastructure,Passed House
112,1,6632,https://www.congress.gov/bill/112th-congress/house-bill/6632?s=9&r=98,Voting Line Reduction and Online Registration Act,"Moran, James P.",D,VA,8,2,2,0,0,House - House Administration,Introduced
112,1,6631,https://www.congress.gov/bill/112th-congress/house-bill/6631?s=9&r=99,Virgin Islands Energy Crisis Relief Act,"Christensen, Donna M.",D,VI,At Large,0,0,0,0,House - Agriculture; Energy and Commerce; Transportation and Infrastructure; Financial Services; Education and the Workforce,Introduced
112,1,6630,https://www.congress.gov/bill/112th-congress/house-bill/6630?s=9&r=100,Fort Hood Casualties Benefits Clarification Act,"Carter, John R.",R,TX,31,0,0,0,0,House - Armed Services; Oversight and Government Reform,Introduced
112,10,5829,https://www.congress.gov/bill/112th-congress/house-bill/5829?s=9&r=901,Small Business Fairness Act of 2012,"Lummis, Cynthia M.",R,WY,At Large,1,0,0,0,House - Small Business,Introduced
112,10,5828,https://www.congress.gov/bill/112th-congress/house-bill/5828?s=9&r=902,To amend the Uniformed and Overseas Citizens Absentee Voting Act to permit an absentee ballot application submitted by an absent uniformed services voter or overseas voter with respect to an election for Federal office to serve as an absentee ballot application for each subsequent election for Federal office held in the State through the next regularly scheduled general election for Federal office.,"Maloney, Carolyn B.",D,NY,14,2,2,0,0,House - House Administration,Introduced
112,10,5827,https://www.congress.gov/bill/112th-congress/house-bill/5827?s=9&r=903,Energy and Water Research Integration Act of 2012,"Johnson, Eddie Bernice",D,TX,30,7,7,0,0,"House - Science, Space, and Technology",Introduced
112,10,5826,https://www.congress.gov/bill/112th-congress/house-bill/5826?s=9&r=904,Coordinating Water Research for a Clean Water Future Act of 2012,"Johnson, Eddie Bernice",D,TX,30,4,4,0,0,"House - Science, Space, and Technology",Introduced
112,10,5825,https://www.congress.gov/bill/112th-congress/house-bill/5825?s=9&r=905,Rural Energy Improvement Act,"Welch, Peter",D,VT,At Large,2,2,0,0,House - Agriculture,Introduced
112,10,5824,https://www.congress.gov/bill/112th-congress/house-bill/5824?s=9&r=906,Territorial TANF Equity Act of 2012,"Pierluisi, Pedro R.",D,PR,At Large,4,4,0,0,House - Ways and Means,Introduced
112,10,5823,https://www.congress.gov/bill/112th-congress/house-bill/5823?s=9&r=907,Saving Taxpayers from Unnecessary GSE Bulk Sale Programs Act of 2012,"Miller, Gary G.",R,CA,42,10,3,10,3,House - Financial Services,Introduced
112,10,5822,https://www.congress.gov/bill/112th-congress/house-bill/5822?s=9&r=908,Boko Haram Terrorist Designation Act of 2012,"Meehan, Patrick",R,PA,7,27,27,2,2,House - Judiciary,Introduced
112,10,5821,https://www.congress.gov/bill/112th-congress/house-bill/5821?s=9&r=909,To provide for duty free treatment for certain United States Government property returned to the United States.,"McDermott, Jim",D,WA,7,0,0,0,0,House - Ways and Means,Introduced
112,10,5820,https://www.congress.gov/bill/112th-congress/house-bill/5820?s=9&r=910,To modify the provisions of the Harmonized Tariff Schedule of the United States relating to returned property.,"McDermott, Jim",D,WA,7,0,0,0,0,House - Ways and Means,Introduced
112,10,5819,https://www.congress.gov/bill/112th-congress/house-bill/5819?s=9&r=911,To suspend temporarily the duty on certain suspension system stabilizer bars.,"McDermott, Jim",D,WA,7,0,0,0,0,House - Ways and Means,Introduced
112,10,5818,https://www.congress.gov/bill/112th-congress/house-bill/5818?s=9&r=912,To suspend temporarily the duty on certain fitness equipment.,"McDermott, Jim",D,WA,7,0,0,0,0,House - Ways and Means,Introduced
112,10,5817,https://www.congress.gov/bill/112th-congress/house-bill/5817?s=9&r=913,Eliminate Privacy Notice Confusion Act,"Luetkemeyer, Blaine",R,MO,9,43,22,3,3,"House - Financial Services | Senate - Banking, Housing, and Urban Affairs",Passed House
112,10,5816,https://www.congress.gov/bill/112th-congress/house-bill/5816?s=9&r=914,Voter Confidence and Increased Accessibility Act of 2011,"Holt, Rush",D,NJ,12,100,100,3,3,"House - House Administration; Science, Space, and Technology",Introduced
112,10,5815,https://www.congress.gov/bill/112th-congress/house-bill/5815?s=9&r=915,Deceptive Practices and Voter Intimidation Prevention Act of 2012,"Holt, Rush",D,NJ,12,1,1,0,0,House - Judiciary,Introduced
112,10,5814,https://www.congress.gov/bill/112th-congress/house-bill/5814?s=9&r=916,Poll Tape Transparency Act of 2012,"Holt, Rush",D,NJ,12,0,0,0,0,House - House Administration,Introduced
112,10,5813,https://www.congress.gov/bill/112th-congress/house-bill/5813?s=9&r=917,Ports as Small Business Incubators Act of 2012,"Hahn, Janice",D,CA,36,0,0,0,0,House - Small Business,Introduced
112,10,5812,https://www.congress.gov/bill/112th-congress/house-bill/5812?s=9&r=918,Investing in Our Student's Future Act,"DeFazio, Peter A.",D,OR,4,0,0,0,0,House - Ways and Means; Education and the Workforce,Introduced
