congress_id,page,bill_id,bill_href,title,sponsor,sponsor_party,sponsor_state,sponsor_district,n_cosponsor,same_party,same_state,same_party_state,committee,status
113,1,5893,https://www.congress.gov/bill/113th-congress/house-bill/5893?s=9&r=1,Ansel Adams Act,"Stockman, Steve",R,TX,36,0,0,0,0,House - Oversight and Government Reform; Natural Resources; Agriculture; Judiciary,Introduced
113,1,5892,https://www.congress.gov/bill/113th-congress/house-bill/5892?s=9&r=2,Online Market Protection Act of 2014,"Stockman, Steve",R,TX,36,0,0,0,0,House - Financial Services; Ways and Means; Agriculture,Introduced
113,1,5891,https://www.congress.gov/bill/113th-congress/house-bill/5891?s=9&r=3,Michelle Obama Nutritional Act,"Stockman, Steve",R,TX,36,0,0,0,0,House - Education and the Workforce,Introduced
113,1,5890,https://www.congress.gov/bill/113th-congress/house-bill/5890?s=9&r=4,No Missing Planes Act,"Jackson Lee, Sheila",D,TX,18,0,0,0,0,House - Transportation and Infrastructure,Introduced
113,1,5889,https://www.congress.gov/bill/113th-congress/house-bill/5889?s=9&r=5,Justifiable Homicide Accuracy in Reporting Act of 2014,"Jackson Lee, Sheila",D,TX,18,0,0,0,0,House - Judiciary,Introduced
113,1,5888,https://www.congress.gov/bill/113th-congress/house-bill/5888?s=9&r=6,"To designate the facility of the United States Postal Service located at 200 Westport Road in Kansas City, Missouri, as the ""Nutterville Post Office Building"".","Cleaver, Emanuel",D,MO,5,0,0,0,0,House - Oversight and Government Reform,Introduced
113,1,5887,https://www.congress.gov/bill/113th-congress/house-bill/5887?s=9&r=7,"To repeal the provisions of the Consolidated and Further Continuing Appropriations Act, 2015, which amended the Federal Election Campaign Act of 1971 to establish separate contribution limits for contributions made to national parties to support Presidential nominating conventions, national party headquarters buildings, and recounts.","Kilmer, Derek",D,WA,6,0,0,0,0,House - House Administration,Introduced
113,1,5886,https://www.congress.gov/bill/113th-congress/house-bill/5886?s=9&r=8,African Elephant Conservation and Legal Ivory Possession Act of 2014,"Young, Don",R,AK,At Large,1,0,0,0,House - Natural Resources,Introduced
113,1,5885,https://www.congress.gov/bill/113th-congress/house-bill/5885?s=9&r=9,Pribilof Islands Transition Act Amendments of 2014,"Young, Don",R,AK,At Large,0,0,0,0,House - Natural Resources,Introduced
113,1,5884,https://www.congress.gov/bill/113th-congress/house-bill/5884?s=9&r=10,Don't Track Me Act,"Stockman, Steve",R,TX,36,0,0,0,0,House - Energy and Commerce; Ways and Means; Transportation and Infrastructure,Introduced
113,1,5883,https://www.congress.gov/bill/113th-congress/house-bill/5883?s=9&r=11,Fair Tax for Repatriation Act,"Stockman, Steve",R,TX,36,0,0,0,0,House - Ways and Means,Introduced
113,1,5882,https://www.congress.gov/bill/113th-congress/house-bill/5882?s=9&r=12,Flat Tax Rate Act,"Stockman, Steve",R,TX,36,0,0,0,0,House - Ways and Means,Introduced
113,1,5881,https://www.congress.gov/bill/113th-congress/house-bill/5881?s=9&r=13,Securing American Families Everywhere (SAFE Kids) Act,"Stivers, Steve",R,OH,15,1,0,0,0,House - Education and the Workforce,Introduced
113,1,5880,https://www.congress.gov/bill/113th-congress/house-bill/5880?s=9&r=14,Eliminate So-Called Right-to-Work Legislation Nationwide Act of 2013,"Sherman, Brad",D,CA,30,28,28,9,9,House - Education and the Workforce,Introduced
113,1,5879,https://www.congress.gov/bill/113th-congress/house-bill/5879?s=9&r=15,Humane Enforcement and Legal Protections for Separated Children Act,"Roybal-Allard, Lucille",D,CA,40,0,0,0,0,House - Judiciary,Introduced
113,1,5878,https://www.congress.gov/bill/113th-congress/house-bill/5878?s=9&r=16,Shahbaz Bhatti International Religious Freedom Act of 2014,"Pitts, Joseph R.",R,PA,16,1,0,0,0,House - Foreign Affairs; Financial Services; Oversight and Government Reform,Introduced
113,1,5877,https://www.congress.gov/bill/113th-congress/house-bill/5877?s=9&r=17,American Pension Investments Modernization Act of 2014,"Meeks, Gregory W.",D,NY,5,1,1,0,0,House - Oversight and Government Reform; Education and the Workforce,Introduced
113,1,5876,https://www.congress.gov/bill/113th-congress/house-bill/5876?s=9&r=18,Responsible Skies Act of 2014,"Meeks, Gregory W.",D,NY,5,0,0,0,0,House - Transportation and Infrastructure,Introduced
113,1,5875,https://www.congress.gov/bill/113th-congress/house-bill/5875?s=9&r=19,SAVE Act of 2014,"Kind, Ron",D,WI,3,1,0,0,0,House - Ways and Means; Education and the Workforce,Introduced
113,1,5874,https://www.congress.gov/bill/113th-congress/house-bill/5874?s=9&r=20,Counterfeit Drug Enforcement Act of 2014,"Israel, Steve",D,NY,3,0,0,0,0,House - Energy and Commerce,Introduced
113,1,5873,https://www.congress.gov/bill/113th-congress/house-bill/5873?s=9&r=21,Gas Tax Replacement Act of 2014,"Huffman, Jared",D,CA,2,0,0,0,0,House - Ways and Means; Energy and Commerce,Introduced
113,1,5872,https://www.congress.gov/bill/113th-congress/house-bill/5872?s=9&r=22,American Solution for Simplifying the Estate Tax Act of 2014,"Harris, Andy",R,MD,1,0,0,0,0,House - Ways and Means,Introduced
113,1,5871,https://www.congress.gov/bill/113th-congress/house-bill/5871?s=9&r=23,Dollar is a Dollar Act,"Grayson, Alan",D,FL,9,0,0,0,0,House - Ways and Means,Introduced
113,1,5870,https://www.congress.gov/bill/113th-congress/house-bill/5870?s=9&r=24,"To prohibit the negotiation of trade agreements that include waivers of the ""Buy American Act"".","Grayson, Alan",D,FL,9,0,0,0,0,House - Ways and Means,Introduced
113,1,5869,https://www.congress.gov/bill/113th-congress/house-bill/5869?s=9&r=25,Lynnette's Law,"Grayson, Alan",D,FL,9,0,0,0,0,House - Judiciary,Introduced
113,1,5868,https://www.congress.gov/bill/113th-congress/house-bill/5868?s=9&r=26,"To provide for a study by the Transportation Research Board of the National Academies on the impact of diverting certain freight rail traffic to avoid urban areas, and for other purposes.","Ellison, Keith",D,MN,5,0,0,0,0,House - Transportation and Infrastructure,Introduced
113,1,5867,https://www.congress.gov/bill/113th-congress/house-bill/5867?s=9&r=27,To extend the deadline for commencement of construction of a hydroelectric project involving the Gibson Dam.,"Daines, Steve",R,MT,At Large,0,0,0,0,House - Energy and Commerce,Introduced
113,1,5866,https://www.congress.gov/bill/113th-congress/house-bill/5866?s=9&r=28,National Statistics on Deadly Force Transparency Act of 2014,"Cohen, Steve",D,TN,9,7,7,0,0,House - Judiciary,Introduced
113,1,5865,https://www.congress.gov/bill/113th-congress/house-bill/5865?s=9&r=29,CAM Act of 2014,"Cleaver, Emanuel",D,MO,5,0,0,0,0,House - Judiciary; Armed Services,Introduced
113,1,5864,https://www.congress.gov/bill/113th-congress/house-bill/5864?s=9&r=30,FPS Improvement Act of 2014,"Carson, Andre",D,IN,7,0,0,0,0,House - Transportation and Infrastructure,Introduced
113,1,5863,https://www.congress.gov/bill/113th-congress/house-bill/5863?s=9&r=31,Federal Protective Service Parity Act of 2014,"Carson, Andre",D,IN,7,0,0,0,0,House - Oversight and Government Reform,Introduced
113,1,5862,https://www.congress.gov/bill/113th-congress/house-bill/5862?s=9&r=32,Improvements in Global MOMS Act,"Capps, Lois",D,CA,24,0,0,0,0,House - Foreign Affairs,Introduced
113,1,5861,https://www.congress.gov/bill/113th-congress/house-bill/5861?s=9&r=33,Guarding Our Great Lakes Act,"Camp, Dave",R,MI,4,11,7,7,5,House - Transportation and Infrastructure; Natural Resources,Introduced
113,1,5860,https://www.congress.gov/bill/113th-congress/house-bill/5860?s=9&r=34,Small Business Healthcare Relief Act of 2014,"Boustany, Charles W., Jr.",R,LA,3,1,0,0,0,House - Ways and Means,Introduced
113,1,5859,https://www.congress.gov/bill/113th-congress/house-bill/5859?s=9&r=35,Ukraine Freedom Support Act of 2014,"Gerlach, Jim",R,PA,6,1,0,0,0,House - Foreign Affairs; Financial Services; Oversight and Government Reform; Judiciary,Became Law
113,1,5858,https://www.congress.gov/bill/113th-congress/house-bill/5858?s=9&r=36,Build TRUST Act of 2014,"Jackson Lee, Sheila",D,TX,18,0,0,0,0,House - Judiciary,Introduced
113,1,5857,https://www.congress.gov/bill/113th-congress/house-bill/5857?s=9&r=37,Infrastructure and Global Tax Competitiveness Act of 2014,"Delaney, John K.",D,MD,6,0,0,0,0,House - Ways and Means; Transportation and Infrastructure,Introduced
113,1,5856,https://www.congress.gov/bill/113th-congress/house-bill/5856?s=9&r=38,No Armed Drones for DHS Act,"Grayson, Alan",D,FL,9,0,0,0,0,House - Homeland Security,Introduced
113,1,5855,https://www.congress.gov/bill/113th-congress/house-bill/5855?s=9&r=39,To require a report on procurement supply chain vulnerabilities within the Department of Defense.,"Grayson, Alan",D,FL,9,0,0,0,0,House - Armed Services,Introduced
113,1,5854,https://www.congress.gov/bill/113th-congress/house-bill/5854?s=9&r=40,"To allow the importation, distribution, and sale of investigational drugs and devices intended for use by terminally ill patients who execute an informed consent document.","Grayson, Alan",D,FL,9,0,0,0,0,House - Energy and Commerce,Introduced
113,1,5853,https://www.congress.gov/bill/113th-congress/house-bill/5853?s=9&r=41,"Seniors Have Eyes, Ears, and Teeth Act","Grayson, Alan",D,FL,9,0,0,0,0,House - Energy and Commerce; Ways and Means,Introduced
113,1,5852,https://www.congress.gov/bill/113th-congress/house-bill/5852?s=9&r=42,Scrap the Cap Act,"Grayson, Alan",D,FL,9,0,0,0,0,House - Ways and Means,Introduced
113,1,5851,https://www.congress.gov/bill/113th-congress/house-bill/5851?s=9&r=43,Honoring Our Veterans By Exercising The Right To Vote On Veterans Day Act,"Grayson, Alan",D,FL,9,0,0,0,0,House - Oversight and Government Reform,Introduced
113,1,5850,https://www.congress.gov/bill/113th-congress/house-bill/5850?s=9&r=44,You Earned It Act,"Grayson, Alan",D,FL,9,0,0,0,0,House - Ways and Means,Introduced
113,1,5849,https://www.congress.gov/bill/113th-congress/house-bill/5849?s=9&r=45,Paid Sick Leave Act,"Grayson, Alan",D,FL,9,0,0,0,0,House - Education and the Workforce; Oversight and Government Reform; House Administration; Judiciary,Introduced
113,1,5848,https://www.congress.gov/bill/113th-congress/house-bill/5848?s=9&r=46,Early Warning Reporting System Improvement Act of 2014,"Cartwright, Matt",D,PA,17,1,1,0,0,House - Energy and Commerce,Introduced
113,1,5847,https://www.congress.gov/bill/113th-congress/house-bill/5847?s=9&r=47,Fifth Amendment Restoration Act of 2014,"Stockman, Steve",R,TX,36,0,0,0,0,House - Judiciary,Introduced
113,1,5846,https://www.congress.gov/bill/113th-congress/house-bill/5846?s=9&r=48,Frank R. Wolf International Religious Freedom Act of 2014,"Smith, Christopher H.",R,NJ,4,0,0,0,0,House - Foreign Affairs; Financial Services; Oversight and Government Reform,Introduced
113,1,5845,https://www.congress.gov/bill/113th-congress/house-bill/5845?s=9&r=49,Comprehensive Addiction and Recovery Act of 2014,"Sensenbrenner, F. James, Jr.",R,WI,5,6,3,0,0,House - Judiciary; Energy and Commerce; Education and the Workforce,Introduced
113,1,5844,https://www.congress.gov/bill/113th-congress/house-bill/5844?s=9&r=50,Protect Our Public Lands Act,"Pocan, Mark",D,WI,2,1,1,0,0,House - Natural Resources,Introduced
113,1,5843,https://www.congress.gov/bill/113th-congress/house-bill/5843?s=9&r=51,"To amend the Fair Credit Reporting Act to create protected credit reports for minors and protect the credit of minors, and for other purposes.","Langevin, James R.",D,RI,2,2,2,0,0,House - Financial Services,Introduced
113,1,5842,https://www.congress.gov/bill/113th-congress/house-bill/5842?s=9&r=52,REVAMP with Community Colleges Act of 2014,"Israel, Steve",D,NY,3,0,0,0,0,House - Veterans' Affairs,Introduced
113,1,5841,https://www.congress.gov/bill/113th-congress/house-bill/5841?s=9&r=53,Local Medicaid Enforcement Incentives Act of 2014,"Israel, Steve",D,NY,3,0,0,0,0,House - Energy and Commerce,Introduced
113,1,5840,https://www.congress.gov/bill/113th-congress/house-bill/5840?s=9&r=54,School Protection Act of 2014,"Israel, Steve",D,NY,3,2,2,1,1,House - Energy and Commerce,Introduced
113,1,5839,https://www.congress.gov/bill/113th-congress/house-bill/5839?s=9&r=55,Grow Your Own Teacher Act,"Israel, Steve",D,NY,3,0,0,0,0,House - Education and the Workforce,Introduced
113,1,5838,https://www.congress.gov/bill/113th-congress/house-bill/5838?s=9&r=56,Private Prison Information Act of 2014,"Jackson Lee, Sheila",D,TX,18,7,7,0,0,House - Judiciary,Introduced
113,1,5837,https://www.congress.gov/bill/113th-congress/house-bill/5837?s=9&r=57,African Descent Act of 2014,"Hastings, Alcee L.",D,FL,20,2,2,0,0,House - Foreign Affairs,Introduced
113,1,5836,https://www.congress.gov/bill/113th-congress/house-bill/5836?s=9&r=58,Rare Cats and Canids Act of 2014,"Grijalva, Raúl M.",D,AZ,3,1,0,0,0,House - Natural Resources,Introduced
113,1,5835,https://www.congress.gov/bill/113th-congress/house-bill/5835?s=9&r=59,Comprehensive TB Elimination Act of 2014,"Green, Gene",D,TX,29,0,0,0,0,House - Energy and Commerce,Introduced
113,1,5834,https://www.congress.gov/bill/113th-congress/house-bill/5834?s=9&r=60,Closing the Digital Divide for Students Act of 2014,"Foster, Bill",D,IL,11,1,1,0,0,House - Financial Services,Introduced
113,1,5833,https://www.congress.gov/bill/113th-congress/house-bill/5833?s=9&r=61,Taxpayer Protections Against Abusive Seizures Act,"Camp, Dave",R,MI,4,1,0,1,0,House - Financial Services,Introduced
113,1,5832,https://www.congress.gov/bill/113th-congress/house-bill/5832?s=9&r=62,PROPER Act,"Thompson, Glenn",R,PA,5,15,11,5,5,House - Armed Services,Introduced
113,1,5831,https://www.congress.gov/bill/113th-congress/house-bill/5831?s=9&r=63,Police Accountability Act of 2014,"Johnson, Henry C. ""Hank,"" Jr.",D,GA,4,3,3,0,0,House - Judiciary,Introduced
113,1,5830,https://www.congress.gov/bill/113th-congress/house-bill/5830?s=9&r=64,Grand Jury Reform Act of 2014,"Johnson, Henry C. ""Hank,"" Jr.",D,GA,4,13,13,0,0,House - Judiciary,Introduced
113,1,5829,https://www.congress.gov/bill/113th-congress/house-bill/5829?s=9&r=65,To amend the Internal Revenue Code of 1986 to provide an exception for certain public-private research arrangements from the business use test for purposes of determining private activity bonds.,"Lipinski, Daniel",D,IL,3,0,0,0,0,House - Ways and Means,Introduced
113,1,5828,https://www.congress.gov/bill/113th-congress/house-bill/5828?s=9&r=66,USA Retirement Funds Act,"Cartwright, Matt",D,PA,17,1,1,0,0,House - Education and the Workforce; Ways and Means,Introduced
113,1,5827,https://www.congress.gov/bill/113th-congress/house-bill/5827?s=9&r=67,Christmas Tree Tax Exclusion Act,"McCaul, Michael T.",R,TX,10,2,2,1,1,House - Agriculture,Introduced
113,1,5826,https://www.congress.gov/bill/113th-congress/house-bill/5826?s=9&r=68,Water Quality Investment Act of 2014,"Pascrell, Bill, Jr.",D,NJ,9,0,0,0,0,House - Transportation and Infrastructure,Introduced
113,1,5825,https://www.congress.gov/bill/113th-congress/house-bill/5825?s=9&r=69,No Healthcare Subsidies for Foreign Diplomats Act of 2014,"Royce, Edward R.",R,CA,39,1,1,0,0,House - Ways and Means; Energy and Commerce; Foreign Affairs,Introduced
113,1,5824,https://www.congress.gov/bill/113th-congress/house-bill/5824?s=9&r=70,American Anti-Torture Act of 2014,"Nadler, Jerrold",D,NY,10,2,2,1,1,House - Armed Services; Judiciary,Introduced
113,1,5823,https://www.congress.gov/bill/113th-congress/house-bill/5823?s=9&r=71,Incentivizing Healthcare Quality Outcomes Act of 2014,"Matheson, Jim",D,UT,4,0,0,0,0,House - Energy and Commerce; Ways and Means,Introduced
113,1,5822,https://www.congress.gov/bill/113th-congress/house-bill/5822?s=9&r=72,Developing Standards for Electronic Shipping Papers Act of 2014,"Lipinski, Daniel",D,IL,3,0,0,0,0,House - Transportation and Infrastructure,Introduced
113,1,5821,https://www.congress.gov/bill/113th-congress/house-bill/5821?s=9&r=73,Fort Frederica National Monument Boundary Expansion Act of 2014,"Kingston, Jack",R,GA,1,0,0,0,0,House - Natural Resources,Introduced
113,1,5820,https://www.congress.gov/bill/113th-congress/house-bill/5820?s=9&r=74,YES to Cures Act of 2014,"Harris, Andy",R,MD,1,0,0,0,0,House - Energy and Commerce,Introduced
113,1,5819,https://www.congress.gov/bill/113th-congress/house-bill/5819?s=9&r=75,Funding Scientists at the Peak Age of Discovery Act of 2014,"Harris, Andy",R,MD,1,0,0,0,0,House - Energy and Commerce,Introduced
113,1,5818,https://www.congress.gov/bill/113th-congress/house-bill/5818?s=9&r=76,"To relinquish all Federal interests in certain lands in the State of Louisiana to correct errors resulting from possible omission of lands from previous surveys, and for other purposes.","Fleming, John",R,LA,4,0,0,0,0,House - Natural Resources,Introduced
113,1,5817,https://www.congress.gov/bill/113th-congress/house-bill/5817?s=9&r=77,"To amend section 701 of the Veterans Access, Choice, and Accountability Act of 2014 to clarify the period of eligibility during which certain spouses are entitled to assistance under the Marine Gunnery Sergeant John David Fry Scholarship.","Duckworth, Tammy",D,IL,8,0,0,0,0,House - Veterans' Affairs,Introduced
113,1,5816,https://www.congress.gov/bill/113th-congress/house-bill/5816?s=9&r=78,To extend the authorization for the United States Commission on International Religious Freedom.,"Royce, Edward R.",R,CA,39,0,0,0,0,House - Foreign Affairs,Became Law
113,1,5815,https://www.congress.gov/bill/113th-congress/house-bill/5815?s=9&r=79,Generic Drug Pricing Fairness Act,"Collins, Doug",R,GA,9,1,0,0,0,House - Energy and Commerce; Ways and Means; Armed Services; Oversight and Government Reform,Introduced
113,1,5814,https://www.congress.gov/bill/113th-congress/house-bill/5814?s=9&r=80,To adapt to changing crude oil market conditions.,"Barton, Joe",R,TX,6,7,7,1,1,House - Energy and Commerce; Foreign Affairs,Introduced
113,1,5813,https://www.congress.gov/bill/113th-congress/house-bill/5813?s=9&r=81,U.S. Merchant Marine Academy Improvement Act of 2014,"Grimm, Michael G.",R,NY,11,7,3,4,1,House - Armed Services,Introduced
113,1,5812,https://www.congress.gov/bill/113th-congress/house-bill/5812?s=9&r=82,Innovate America Act,"Cartwright, Matt",D,PA,17,1,0,0,0,"House - Science, Space, and Technology; Education and the Workforce; Energy and Commerce; Oversight and Government Reform",Introduced
113,1,5811,https://www.congress.gov/bill/113th-congress/house-bill/5811?s=9&r=83,Volunteer Emergency Responders Tax Deduction Act,"McKinley, David B.",R,WV,1,1,0,0,0,House - Ways and Means,Introduced
113,1,5810,https://www.congress.gov/bill/113th-congress/house-bill/5810?s=9&r=84,To amend the United States Cotton Futures Act to exclude certain cotton futures contracts from coverage under such Act.,"Westmoreland, Lynn A.",R,GA,3,3,1,3,1,House - Agriculture,Passed House
113,1,5809,https://www.congress.gov/bill/113th-congress/house-bill/5809?s=9&r=85,Medicare DMEPOS Competitive Bidding Improvement Act of 2014,"Tiberi, Patrick J.",R,OH,12,1,0,0,0,House - Energy and Commerce; Ways and Means,Introduced
113,1,5808,https://www.congress.gov/bill/113th-congress/house-bill/5808?s=9&r=86,Protecting Access to Diabetes Supplies of 2014,"DeGette, Diana",D,CO,1,1,0,0,0,House - Energy and Commerce; Ways and Means,Introduced
113,1,5807,https://www.congress.gov/bill/113th-congress/house-bill/5807?s=9&r=87,Support Making Assessments Reliable and Timely Act,"Bonamici, Suzanne",D,OR,1,6,5,0,0,House - Education and the Workforce,Introduced
113,1,5806,https://www.congress.gov/bill/113th-congress/house-bill/5806?s=9&r=88,Supporting America's Charities Act,"Camp, Dave",R,MI,4,4,4,0,0,House - Ways and Means; Budget,Failed House
113,1,5805,https://www.congress.gov/bill/113th-congress/house-bill/5805?s=9&r=89,Andrea Sloan CURE Act,"McCaul, Michael T.",R,TX,10,0,0,0,0,House - Energy and Commerce,Introduced
113,1,5804,https://www.congress.gov/bill/113th-congress/house-bill/5804?s=9&r=90,Operation United Assistance Tax Exclusion Act of 2014,"O'Rourke, Beto",D,TX,16,2,0,2,0,House - Ways and Means,Introduced
113,1,5803,https://www.congress.gov/bill/113th-congress/house-bill/5803?s=9&r=91,"To require the Secretary of the Interior to assemble a team of technical, policy, and financial experts to address the energy needs of the insular areas of the United States and the Freely Associated States through the development of energy action plans aimed at promoting access to affordable, reliable energy, including increasing use of indigenous clean-energy resources, and for other purposes.","Christensen, Donna M.",D,VI,At Large,4,4,0,0,House - Energy and Commerce,Passed House
113,1,5802,https://www.congress.gov/bill/113th-congress/house-bill/5802?s=9&r=92,"To amend the Employee Retirement Income Security Act of 1974 to permit multiemployer plans in critical status to modify plan rules relating to withdrawal liability, and for other purposes.","Sessions, Pete",R,TX,32,0,0,0,0,House - Education and the Workforce,Introduced
113,1,5801,https://www.congress.gov/bill/113th-congress/house-bill/5801?s=9&r=93,Providing Accountability Through Transparency Act of 2014,"Luetkemeyer, Blaine",R,MO,3,1,0,0,0,House - Judiciary,Introduced
113,1,5800,https://www.congress.gov/bill/113th-congress/house-bill/5800?s=9&r=94,Secure Data Act of 2014,"Lofgren, Zoe",D,CA,19,9,5,0,0,House - Intelligence (Permanent Select); Judiciary,Introduced
113,1,5799,https://www.congress.gov/bill/113th-congress/house-bill/5799?s=9&r=95,REDUCE Government Act,"Fleming, John",R,LA,4,0,0,0,0,House - Oversight and Government Reform; Rules; Appropriations,Introduced
113,1,5798,https://www.congress.gov/bill/113th-congress/house-bill/5798?s=9&r=96,Stability for Service Members Act,"Fincher, Stephen Lee",R,TN,8,1,0,0,0,House - Veterans' Affairs,Introduced
113,1,5797,https://www.congress.gov/bill/113th-congress/house-bill/5797?s=9&r=97,Public Health Emergency Preparedness Act,"DeLauro, Rosa L.",D,CT,3,0,0,0,0,House - Appropriations; Budget,Introduced
113,1,5796,https://www.congress.gov/bill/113th-congress/house-bill/5796?s=9&r=98,State's Choice Act of 2014,"Delaney, John K.",D,MD,6,0,0,0,0,House - Energy and Commerce,Introduced
113,1,5795,https://www.congress.gov/bill/113th-congress/house-bill/5795?s=9&r=99,International Fund for Israeli-Palestinian Peace Authorization Act of 2014,"Crowley, Joseph",D,NY,14,1,0,0,0,House - Foreign Affairs,Introduced
113,1,5794,https://www.congress.gov/bill/113th-congress/house-bill/5794?s=9&r=100,"To designate the facility of the United States Postal Service located at 16105 Swingley Ridge Road in Chesterfield, Missouri, as the ""Sgt. Zachary M. Fisher Post Office"".","Wagner, Ann",R,MO,2,0,0,0,0,House - Oversight and Government Reform | Senate - Homeland Security and Governmental Affairs,Passed House
113,10,4993,https://www.congress.gov/bill/113th-congress/house-bill/4993?s=9&r=901,"To clarify the effect of State statutes of repose on the required commencement date for actions under the Comprehensive Environmental Response, Compensation, and Liability Act of 1980.","Butterfield, G. K.",D,NC,1,4,4,1,1,House - Energy and Commerce; Transportation and Infrastructure; Judiciary,Introduced
113,10,4992,https://www.congress.gov/bill/113th-congress/house-bill/4992?s=9&r=902,Refueling Assistance Act of 2014,"Bustos, Cheri",D,IL,17,3,3,1,1,House - Judiciary,Introduced
113,10,4991,https://www.congress.gov/bill/113th-congress/house-bill/4991?s=9&r=903,Ocmulgee Mounds National Historical Park Boundary Revision Act of 2014,"Bishop, Sanford D., Jr.",D,GA,2,5,4,4,3,House - Natural Resources,Introduced
113,10,4990,https://www.congress.gov/bill/113th-congress/house-bill/4990?s=9&r=904,Justice for Children Now Act of 2014,"Jackson Lee, Sheila",D,TX,18,11,11,3,3,House - Judiciary,Introduced
113,10,4989,https://www.congress.gov/bill/113th-congress/house-bill/4989?s=9&r=905,Justina's Law,"Bachmann, Michele",R,MN,6,32,28,0,0,House - Energy and Commerce,Introduced
113,10,4988,https://www.congress.gov/bill/113th-congress/house-bill/4988?s=9&r=906,MAST Act,"Southerland, Steve II",R,FL,2,16,16,5,5,House - Natural Resources,Introduced
113,10,4987,https://www.congress.gov/bill/113th-congress/house-bill/4987?s=9&r=907,Torture Victims Relief Reauthorization Act of 2014,"Smith, Christopher H.",R,NJ,4,3,1,0,0,House - Foreign Affairs; Energy and Commerce,Introduced
113,10,4986,https://www.congress.gov/bill/113th-congress/house-bill/4986?s=9&r=908,End Operation Choke Point Act of 2014,"Luetkemeyer, Blaine",R,MO,3,14,11,0,0,House - Financial Services,Introduced
113,10,4985,https://www.congress.gov/bill/113th-congress/house-bill/4985?s=9&r=909,Stop Corporate Expatriation and Invest in America's Infrastructure Act of 2014,"Van Hollen, Chris",D,MD,8,61,61,1,1,House - Ways and Means,Introduced
113,10,4984,https://www.congress.gov/bill/113th-congress/house-bill/4984?s=9&r=910,Empowering Students Through Enhanced Financial Counseling Act,"Guthrie, Brett",R,KY,2,17,14,0,0,"House - Education and the Workforce | Senate - Health, Education, Labor, and Pensions",Passed House
