congress_id,page,bill_id,bill_href,title,sponsor,sponsor_party,sponsor_state,sponsor_district,n_cosponsor,same_party,same_state,same_party_state,committee,status
116,61,3025,https://www.congress.gov/bill/116th-congress/house-bill/3025?s=9&r=6043,You Are Not Forgotten Act,"Meadows, Mark",R,NC,11,4,2,0,0,House - House Administration,Introduced
116,61,3024,https://www.congress.gov/bill/116th-congress/house-bill/3024?s=9&r=6044,Families Under One Roof Act of 2019,"Espaillat, Adriano",D,NY,13,9,9,0,0,House - Financial Services,Introduced
116,61,3023,https://www.congress.gov/bill/116th-congress/house-bill/3023?s=9&r=6045,Secure Our Schools Today Act of 2019,"Duffy, Sean P.",R,WI,7,1,1,0,0,House - Judiciary,Introduced
116,61,3022,https://www.congress.gov/bill/116th-congress/house-bill/3022?s=9&r=6046,Patient Access Protection Act,"Engel, Eliot L.",D,NY,16,0,0,0,0,House - Energy and Commerce,Introduced
116,61,3021,https://www.congress.gov/bill/116th-congress/house-bill/3021?s=9&r=6047,NEATSA Act,"LaHood, Darin",R,IL,18,1,0,0,0,House - Energy and Commerce; Ways and Means,Introduced
116,61,3020,https://www.congress.gov/bill/116th-congress/house-bill/3020?s=9&r=6048,SEAL Act,"Young, Don",R,AK,At Large,0,0,0,0,House - Transportation and Infrastructure; Foreign Affairs,Introduced
116,61,3019,https://www.congress.gov/bill/116th-congress/house-bill/3019?s=9&r=6049,American Grown Act,"Young, Don",R,AK,At Large,10,4,0,0,House - Oversight and Reform,Introduced
116,61,3018,https://www.congress.gov/bill/116th-congress/house-bill/3018?s=9&r=6050,Ensuring Equal Access to Shelter Act of 2019,"Wexton, Jennifer",D,VA,10,46,46,1,1,House - Financial Services,Introduced
116,61,3017,https://www.congress.gov/bill/116th-congress/house-bill/3017?s=9&r=6051,Family First Transition Assistance Act of 2019,"Wenstrup, Brad R.",R,OH,2,0,0,0,0,House - Ways and Means,Introduced
116,61,3016,https://www.congress.gov/bill/116th-congress/house-bill/3016?s=9&r=6052,"Liver Illness Visibility, Education, and Research Act of 2019","Velazquez, Nydia M.",D,NY,7,16,15,3,3,House - Energy and Commerce,Introduced
116,61,3015,https://www.congress.gov/bill/116th-congress/house-bill/3015?s=9&r=6053,Combating Military Sexual Assault Act,"Turner, Michael R.",R,OH,10,2,1,0,0,House - Armed Services,Introduced
116,61,3014,https://www.congress.gov/bill/116th-congress/house-bill/3014?s=9&r=6054,Accelerating Defense Innovation Act of 2019,"Thornberry, Mac",R,TX,13,14,14,2,2,"House - Armed Services; Small Business; Science, Space, and Technology",Introduced
116,61,3013,https://www.congress.gov/bill/116th-congress/house-bill/3013?s=9&r=6055,"To direct Federal departments and agencies to verify eligibility for Federal benefits for individuals 105 years of age or older, and for other purposes.","Steube, W. Gregory",R,FL,17,0,0,0,0,House - Oversight and Reform,Introduced
116,61,3012,https://www.congress.gov/bill/116th-congress/house-bill/3012?s=9&r=6056,Veterans’ Credit Protection Act,"Rouzer, David",R,NC,7,7,6,3,3,House - Veterans' Affairs,Introduced
116,61,3011,https://www.congress.gov/bill/116th-congress/house-bill/3011?s=9&r=6057,End Drunk Driving Act of 2019,"Rice, Kathleen M.",D,NY,4,0,0,0,0,House - Transportation and Infrastructure; Energy and Commerce,Introduced
116,61,3010,https://www.congress.gov/bill/116th-congress/house-bill/3010?s=9&r=6058,Honoring All Veterans Act,"Rice, Kathleen M.",D,NY,4,75,57,11,8,House - Veterans' Affairs | Senate - Veterans' Affairs,Passed House
116,61,3009,https://www.congress.gov/bill/116th-congress/house-bill/3009?s=9&r=6059,Distracted Driving Education Act of 2019,"Rice, Kathleen M.",D,NY,4,0,0,0,0,House - Transportation and Infrastructure,Introduced
116,61,3008,https://www.congress.gov/bill/116th-congress/house-bill/3008?s=9&r=6060,Prevent Impaired Driving Child Endangerment Act,"Rice, Kathleen M.",D,NY,4,0,0,0,0,House - Transportation and Infrastructure,Introduced
116,61,3007,https://www.congress.gov/bill/116th-congress/house-bill/3007?s=9&r=6061,WORK Act,"Pocan, Mark",D,WI,2,1,1,0,0,House - Education and Labor,Introduced
116,61,3006,https://www.congress.gov/bill/116th-congress/house-bill/3006?s=9&r=6062,Renewable Fuel Standard Integrity Act of 2019,"Peterson, Collin C.",D,MN,7,36,14,3,2,House - Energy and Commerce,Introduced
116,61,3005,https://www.congress.gov/bill/116th-congress/house-bill/3005?s=9&r=6063,"To designate the facility of the United States Postal Service located at 13308 Midland Road in Poway, California, as the Ray Chavez Post Office Building.","Peters, Scott H.",D,CA,52,52,45,52,45,House - Oversight and Reform | Senate - Homeland Security and Governmental Affairs,Became Law
116,61,3004,https://www.congress.gov/bill/116th-congress/house-bill/3004?s=9&r=6064,Protect Democracy From Criminal Corporations Act,"Omar, Ilhan",D,MN,5,5,5,0,0,House - House Administration,Introduced
116,61,3003,https://www.congress.gov/bill/116th-congress/house-bill/3003?s=9&r=6065,National Vaccine Injury Compensation Program Improvement Act of 2019,"Norton, Eleanor Holmes",D,DC,At Large,3,2,0,0,House - Energy and Commerce,Introduced
116,61,3002,https://www.congress.gov/bill/116th-congress/house-bill/3002?s=9&r=6066,"To provide for the carriage of certain television broadcast stations, and for other purposes.","Neal, Richard E.",D,MA,1,0,0,0,0,House - Energy and Commerce,Introduced
116,61,3001,https://www.congress.gov/bill/116th-congress/house-bill/3001?s=9&r=6067,Quiet Communities Act of 2019,"Meng, Grace",D,NY,6,40,39,6,6,House - Energy and Commerce; Transportation and Infrastructure,Introduced
116,61,3000,https://www.congress.gov/bill/116th-congress/house-bill/3000?s=9&r=6068,Stop Dangerous Sanctuary Cities Act,"McClintock, Tom",R,CA,4,34,34,3,3,House - Judiciary; Transportation and Infrastructure; Financial Services,Introduced
116,61,2999,https://www.congress.gov/bill/116th-congress/house-bill/2999?s=9&r=6069,Tribal HUD–VASH Act of 2019,"Lujan, Ben Ray",D,NM,3,31,25,2,2,House - Financial Services,Introduced
116,61,2998,https://www.congress.gov/bill/116th-congress/house-bill/2998?s=9&r=6070,Impaired Driving Repeat Offender Prevention Act,"Lowey, Nita M.",D,NY,17,1,1,0,0,House - Transportation and Infrastructure,Introduced
116,61,2997,https://www.congress.gov/bill/116th-congress/house-bill/2997?s=9&r=6071,Sgt. Brandon Ketchum Never Again Act,"Loebsack, David",D,IA,2,40,31,2,2,House - Veterans' Affairs,Introduced
116,61,2996,https://www.congress.gov/bill/116th-congress/house-bill/2996?s=9&r=6072,"Labor, Human, and Civil Rights Trade Policy Act","Lewis, John",D,GA,5,14,14,0,0,House - Ways and Means; Rules,Introduced
116,61,2995,https://www.congress.gov/bill/116th-congress/house-bill/2995?s=9&r=6073,Spent Fuel Pri­or­i­ti­za­tion Act of 2019,"Levin, Mike",D,CA,49,11,11,9,9,House - Energy and Commerce,Introduced
116,61,2994,https://www.congress.gov/bill/116th-congress/house-bill/2994?s=9&r=6074,Restoring Maximum Mobility to Our Nation’s Veterans Act of 2019,"King, Steve",R,IA,4,2,2,0,0,House - Veterans' Affairs,Introduced
116,61,2993,https://www.congress.gov/bill/116th-congress/house-bill/2993?s=9&r=6075,Steel Industry Preservation Act,"Kelly, Mike",R,PA,16,10,5,5,3,House - Ways and Means,Introduced
116,61,2992,https://www.congress.gov/bill/116th-congress/house-bill/2992?s=9&r=6076,RAISE Act,"Johnson, Dusty",R,SD,At Large,1,1,0,0,House - Education and Labor,Introduced
116,61,2991,https://www.congress.gov/bill/116th-congress/house-bill/2991?s=9&r=6077,Protection of Social Security Benefits Restoration Act,"Grijalva, Raúl M.",D,AZ,3,16,16,0,0,House - Judiciary; Ways and Means,Introduced
116,61,2990,https://www.congress.gov/bill/116th-congress/house-bill/2990?s=9&r=6078,Rural Health Care Access Act of 2019,"Green, Mark E.",R,TN,7,20,16,0,0,House - Ways and Means,Introduced
116,61,2989,https://www.congress.gov/bill/116th-congress/house-bill/2989?s=9&r=6079,Criminal Alien Removal Clarification Act of 2019,"Gosar, Paul A.",R,AZ,4,19,19,2,2,House - Judiciary,Introduced
116,61,2988,https://www.congress.gov/bill/116th-congress/house-bill/2988?s=9&r=6080,Protecting American Lives Act,"Gooden, Lance",R,TX,5,28,28,4,4,House - Judiciary; Education and Labor,Introduced
116,61,2987,https://www.congress.gov/bill/116th-congress/house-bill/2987?s=9&r=6081,National Security Accountability Act,"Foster, Bill",D,IL,11,1,1,0,0,House - Armed Services; Foreign Affairs; Intelligence (Permanent Select),Introduced
116,61,2986,https://www.congress.gov/bill/116th-congress/house-bill/2986?s=9&r=6082,BEST Act,"Foster, Bill",D,IL,11,102,80,4,4,"House - Science, Space, and Technology",Introduced
116,61,2985,https://www.congress.gov/bill/116th-congress/house-bill/2985?s=9&r=6083,To amend the Internal Revenue Code of 1986 to clarify that payment of taxes on deferred foreign income in installments shall not prevent credit or refund of overpayments or increase estimated taxes.,"Estes, Ron",R,KS,4,64,34,2,1,House - Ways and Means,Introduced
116,61,2984,https://www.congress.gov/bill/116th-congress/house-bill/2984?s=9&r=6084,Offshore Oil and Gas Worker Whistleblower Protection Act of 2019,"DeSaulnier, Mark",D,CA,11,3,3,2,2,House - Education and Labor,Introduced
116,61,2983,https://www.congress.gov/bill/116th-congress/house-bill/2983?s=9&r=6085,United States Employee Ownership Bank Act,"DeFazio, Peter A.",D,OR,4,0,0,0,0,House - Financial Services; Education and Labor,Introduced
116,61,2982,https://www.congress.gov/bill/116th-congress/house-bill/2982?s=9&r=6086,Women Veterans Health Care Accountability Act,"Cunningham, Joe",D,SC,1,20,16,0,0,House - Veterans' Affairs,Introduced
116,61,2981,https://www.congress.gov/bill/116th-congress/house-bill/2981?s=9&r=6087,Parren Mitchell Minority Business Education and Empowerment Act of 2019,"Cummings, Elijah E.",D,MD,7,18,18,0,0,House - Education and Labor; Small Business,Introduced
116,61,2980,https://www.congress.gov/bill/116th-congress/house-bill/2980?s=9&r=6088,Eagle Corps Act of 2019,"Crawford, Eric A. ""Rick""",R,AR,1,1,1,0,0,House - Judiciary; Education and Labor,Introduced
116,61,2979,https://www.congress.gov/bill/116th-congress/house-bill/2979?s=9&r=6089,National Security Diversity and Inclusion Workforce Act of 2019,"Connolly, Gerald E.",D,VA,11,7,7,0,0,House - Foreign Affairs; Armed Services; Intelligence (Permanent Select); Judiciary; Homeland Security; Agriculture; Financial Services,Introduced
116,61,2978,https://www.congress.gov/bill/116th-congress/house-bill/2978?s=9&r=6090,National Historical Publications and Records Commission Reauthorization Act of 2019,"Connolly, Gerald E.",D,VA,11,5,3,0,0,House - Oversight and Reform,Introduced
116,61,2977,https://www.congress.gov/bill/116th-congress/house-bill/2977?s=9&r=6091,DISCLOSE Act of 2019,"Cicilline, David N.",D,RI,1,211,211,1,1,House - House Administration; Ways and Means,Introduced
116,61,2976,https://www.congress.gov/bill/116th-congress/house-bill/2976?s=9&r=6092,Filing Relief for Natural Disasters Act,"Chu, Judy",D,CA,27,6,3,0,0,House - Ways and Means,Introduced
